names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
LINC02609,0.90169764,1.4655895,0.3672175126970708,1.0,0.06637168141592921,0.020771513353115726
PHYH,0.90143335,0.11195592,0.3673579525198486,1.0,0.7300884955752213,0.629080118694362
AC092944.1,0.90090483,0.8443191,0.36763893254393165,1.0,0.09292035398230089,0.04747774480712166
COG8,0.90064055,0.11174167,0.36777947274154976,1.0,0.7168141592920354,0.5816023738872403
DCST1-AS1,0.900112,0.21062262,0.368060653498683,1.0,0.18141592920353983,0.12759643916913946
RPS25,0.89958346,0.0435957,0.3683419680592772,1.0,1.0,1.0
TMEM216,0.89958346,0.016944129,0.3683419680592772,1.0,0.3938053097345133,0.29673590504451036
RAD50,0.8993192,0.114605494,0.3684826755112026,1.0,0.911504424778761,0.7596439169139466
TIMP1,0.8990549,0.08866496,0.36862341640837937,1.0,0.9911504424778761,0.9762611275964391
UBALD2,0.8985264,0.07088693,0.3689049985309545,1.0,0.9911504424778761,0.9792284866468842
RNF146,0.8985264,0.09462863,0.3689049985309545,1.0,0.6504424778761062,0.5400593471810089
ZNF540,0.8982621,0.33118173,0.36904583975257343,1.0,0.10176991150442478,0.05341246290801187
CSF2RA,0.8979978,0.41005942,0.36918671441188533,1.0,0.1415929203539823,0.09198813056379822
ZNF480,0.89773357,0.069528885,0.3693276225069875,1.0,0.6238938053097345,0.5133531157270029
UNC5A,0.8974693,0.5865713,0.3694685640359726,1.0,0.09734513274336283,0.050445103857566766
EIF3M,0.8974693,0.06508523,0.3694685640359726,1.0,0.9778761061946902,0.9525222551928784
HAGLR,0.897205,1.144873,0.36960953899692817,1.0,0.0752212389380531,0.02967359050445104
AL163051.1,0.8969407,0.5209774,0.369750547387936,1.0,0.11504424778761062,0.06824925816023739
ATG3,0.8966765,0.08618792,0.36989158920707355,1.0,0.8805309734513275,0.798219584569733
BCL2L12,0.8966765,0.08441017,0.36989158920707355,1.0,0.6327433628318584,0.5281899109792285
TCAF2,0.8964122,0.1818888,0.37003266445241245,1.0,0.19469026548672566,0.1394658753709199
EPB41L1,0.8961479,0.09148944,0.3701737731220195,1.0,0.7123893805309734,0.5756676557863502
WDR82,0.8961479,0.09322539,0.3701737731220195,1.0,0.8938053097345132,0.8219584569732937
MAP7D3,0.8958836,0.52057046,0.37031491521395665,1.0,0.10619469026548672,0.05934718100890208
RAB31,0.8958836,0.104737796,0.37031491521395665,1.0,0.6814159292035398,0.5578635014836796
UBE2C,0.8956194,0.10514215,0.3704560907262803,1.0,0.9601769911504425,0.913946587537092
ME1,0.8956194,1.0408849,0.3704560907262803,1.0,0.0752212389380531,0.02967359050445104
AC083880.1,0.894298,0.49834782,0.3711624695253175,1.0,0.09734513274336283,0.050445103857566766
AC132872.5,0.89403373,0.37361297,0.3713038455188611,1.0,0.10176991150442478,0.05341246290801187
NUDT14,0.89376944,0.14491959,0.37144525491904345,1.0,0.8761061946902655,0.7507418397626113
LGALS3,0.89376944,0.07532728,0.37144525491904345,1.0,0.995575221238938,0.9792284866468842
ARHGAP11A,0.89350516,0.11141464,0.3715866977238802,1.0,0.6061946902654868,0.5044510385756676
FCGR1A,0.8932409,0.10142841,0.3717281739313818,1.0,0.3053097345132743,0.2403560830860534
BORCS6,0.89271235,0.1297942,0.3720112265463946,1.0,0.5663716814159292,0.456973293768546
PLEKHA6,0.89244807,0.07835339,0.3721528029499014,1.0,0.915929203539823,0.8545994065281899
AC243829.1,0.89244807,0.79749835,0.3721528029499014,1.0,0.09292035398230089,0.04747774480712166
EID2B,0.89218384,0.4628169,0.37229441274806285,1.0,0.11061946902654868,0.06231454005934718
GLI4,0.89165527,0.10084565,0.3725777325202839,1.0,0.915929203539823,0.8397626112759644
USP30,0.891391,0.07375522,0.37271944249029765,1.0,0.5,0.3916913946587537
ACAD8,0.89112675,0.10491968,0.3728611858468741,1.0,0.4336283185840708,0.33827893175074186
SLC30A4,0.89086246,0.20533209,0.3730029625879775,1.0,0.19911504424778761,0.142433234421365
Z69706.1,0.8905982,0.5635848,0.37314477271156676,1.0,0.09734513274336283,0.050445103857566766
ABHD10,0.8903339,0.157722,0.37328661621559567,1.0,0.7212389380530974,0.5934718100890207
GPX7,0.89006966,0.37811548,0.3734284930980133,1.0,0.11061946902654868,0.06231454005934718
KLHL17,0.8892768,0.06163321,0.37385432399500584,1.0,0.4646017699115044,0.3590504451038576
FAM83B,0.8890126,2.6714525,0.37399633437036106,1.0,0.05309734513274336,0.008902077151335312
PRKD3,0.8890126,0.10943003,0.37399633437036106,1.0,0.4557522123893805,0.37388724035608306
ITFG2,0.8890126,0.09813867,0.37399633437036106,1.0,0.5442477876106194,0.42729970326409494
SHROOM2,0.888484,0.16261998,0.374280455223153,1.0,0.18584070796460178,0.13056379821958458
FLNC,0.888484,0.54189277,0.374280455223153,1.0,0.12831858407079647,0.08011869436201781
NBPF9,0.888484,0.8749131,0.374280455223153,1.0,0.084070796460177,0.03857566765578635
FO704657.1,0.8882197,0.9160799,0.37442256569642063,1.0,0.0752212389380531,0.02967359050445104
CYSRT1,0.8882197,0.14225487,0.37442256569642063,1.0,0.3141592920353982,0.2433234421364985
TFAM,0.8871626,0.07582205,0.37499134118641464,1.0,0.6991150442477876,0.6201780415430267
GABPB2,0.8868984,0.12371152,0.3751336184476173,1.0,0.6150442477876106,0.49554896142433236
NDE1,0.8868984,0.056559205,0.3751336184476173,1.0,0.27876106194690264,0.21068249258160238
ACYP1,0.8863698,0.13197656,0.375418273021658,1.0,0.5575221238938053,0.4599406528189911
ATAD2,0.88610554,0.08774409,0.375560650330244,1.0,0.9247787610619469,0.8783382789317508
AKT3,0.8858413,0.1930003,0.3757030609836971,1.0,0.18141592920353983,0.12759643916913946
CARMIL1,0.8858413,0.05620394,0.3757030609836971,1.0,0.4424778761061947,0.35311572700296734
RAB6A,0.885577,0.07782023,0.37584550497987856,1.0,0.9778761061946902,0.9376854599406528
AC026471.4,0.88531274,0.1944854,0.3759879823166442,1.0,0.24778761061946902,0.18991097922848665
CACNA1H,0.88504845,0.072516866,0.376130492991845,1.0,0.4336283185840708,0.33827893175074186
BTN2A2,0.88504845,0.029893652,0.376130492991845,1.0,0.39823008849557523,0.3026706231454006
AC007325.4,0.8847842,0.07254059,0.37627303700332626,1.0,0.3805309734513274,0.29673590504451036
AC069503.1,0.8847842,1.749091,0.37627303700332626,1.0,0.061946902654867256,0.017804154302670624
LINC02195,0.8837271,1.6167843,0.37684354636879036,1.0,0.061946902654867256,0.017804154302670624
MACF1,0.88346285,0.06829366,0.376986257029179,1.0,0.8230088495575221,0.7299703264094956
DNM3OS,0.88346285,0.13521369,0.376986257029179,1.0,0.2168141592920354,0.1543026706231454
GPX3,0.88319856,0.1254706,0.37712900101281344,1.0,0.48672566371681414,0.3887240356083086
OPHN1,0.88267,0.46085694,0.3774145889410536,1.0,0.09734513274336283,0.050445103857566766
CEBPB-AS1,0.88267,1.4828079,0.3774145889410536,1.0,0.061946902654867256,0.017804154302670624
TMEM44,0.88240576,0.5298861,0.37755743288126276,1.0,0.12831858407079647,0.0830860534124629
SUCO,0.88240576,0.021610174,0.37755743288126276,1.0,0.9336283185840708,0.9109792284866469
APAF1,0.88240576,0.03898735,0.37755743288126276,1.0,0.4469026548672566,0.3560830860534125
KREMEN2,0.8821415,2.0878577,0.377700310135925,1.0,0.05309734513274336,0.008902077151335312
AL109628.2,0.8816129,1.1488122,0.3779861645797582,1.0,0.07079646017699115,0.026706231454005934
SNX15,0.8816129,0.23180017,0.3779861645797582,1.0,0.4247787610619469,0.34421364985163205
SPAST,0.8810844,0.090232156,0.3782721522548025,1.0,0.37168141592920356,0.2878338278931751
AC026367.3,0.8810844,0.5345125,0.3782721522548025,1.0,0.09734513274336283,0.050445103857566766
GALNT5,0.8810844,0.5501382,0.3782721522548025,1.0,0.084070796460177,0.03857566765578635
KIAA1549L,0.8808201,0.29569986,0.37841519604845864,1.0,0.11946902654867257,0.0712166172106825
EPM2A,0.8808201,0.33997568,0.37841519604845864,1.0,0.13716814159292035,0.08902077151335312
DEPDC1,0.8805558,0.12033136,0.37855827314322343,1.0,0.2920353982300885,0.22551928783382788
NDUFA12,0.8805558,0.07272385,0.37855827314322343,1.0,0.9823008849557522,0.9436201780415431
CATSPERB,0.8802916,0.16477934,0.37870138353685423,1.0,0.3141592920353982,0.2433234421364985
EXOC6,0.8802916,0.106231526,0.37870138353685423,1.0,0.5796460176991151,0.4688427299703264
DENND6B,0.8802916,0.102341846,0.37870138353685423,1.0,0.4026548672566372,0.3086053412462908
OGDH,0.8792345,0.09917709,0.37927415805501463,1.0,0.8805309734513275,0.7626112759643917
PRRC2B,0.8789702,0.044629175,0.37941743490916235,1.0,0.9823008849557522,0.973293768545994
ADAMTS14,0.8781774,0.21129768,0.37984746517431267,1.0,0.26991150442477874,0.20771513353115728
KRT14,0.8781774,0.22902593,0.37984746517431267,1.0,0.2079646017699115,0.1513353115727003
CHMP6,0.8781774,0.09690198,0.37984746517431267,1.0,0.8362831858407079,0.744807121661721
ARMH4,0.8779131,0.6097368,0.3799908751559865,1.0,0.084070796460177,0.03857566765578635
ANKDD1A,0.8779131,1.5501008,0.3799908751559865,1.0,0.061946902654867256,0.017804154302670624
NIPBL-DT,0.8779131,0.024728004,0.3799908751559865,1.0,0.36283185840707965,0.27596439169139464
AC104083.1,0.87632746,0.5327094,0.3808520337647273,1.0,0.11946902654867257,0.07418397626112759
TOX2,0.87632746,1.2079846,0.3808520337647273,1.0,0.061946902654867256,0.017804154302670624
IL7,0.87579894,1.4032335,0.38113935275733757,1.0,0.061946902654867256,0.017804154302670624
RASA4,0.87579894,1.2809433,0.38113935275733757,1.0,0.07079646017699115,0.026706231454005934
ARHGAP30,0.87553465,0.13486668,0.3812830621412421,1.0,0.36283185840707965,0.2878338278931751
RPGR,0.87527037,0.1773154,0.38142680478042734,1.0,0.252212389380531,0.19881305637982197
AC020765.2,0.87474185,0.019610837,0.38171438981525085,1.0,0.18584070796460178,0.12759643916913946
BCL6,0.87394905,0.104358435,0.3821460167232763,1.0,0.7522123893805309,0.5786350148367952
CNTN3,0.8726277,0.15866534,0.38286605969406207,1.0,0.1592920353982301,0.10682492581602374
TRDMT1,0.8726277,0.26351723,0.38286605969406207,1.0,0.18141592920353983,0.12759643916913946
CNTLN,0.8726277,0.09854846,0.38286605969406207,1.0,0.19469026548672566,0.13649851632047477
HMGXB3,0.8723634,0.076645985,0.383010167985368,1.0,0.8495575221238938,0.7477744807121661
MED19,0.8723634,0.040969647,0.383010167985368,1.0,0.5265486725663717,0.4094955489614243
FAM110D,0.8720991,0.6160978,0.3831543095034621,1.0,0.10176991150442478,0.05637982195845697
MED12L,0.8720991,1.1655576,0.3831543095034621,1.0,0.061946902654867256,0.017804154302670624
ZFAND2B,0.871042,0.099597454,0.3837312077954811,1.0,0.7079646017699115,0.56973293768546
RNF41,0.8707777,0.03934482,0.38387551541129084,1.0,0.6946902654867256,0.5370919881305638
ZNF438,0.8705135,0.18382342,0.3840198562393623,1.0,0.19469026548672566,0.1394658753709199
ADGRA2,0.8705135,0.14448269,0.3840198562393623,1.0,0.39823008849557523,0.32344213649851633
METAP1D,0.8699849,0.12795357,0.38430863752252753,1.0,0.33185840707964603,0.258160237388724
KREMEN1,0.8694564,0.10173129,0.38459755162539966,1.0,0.24336283185840707,0.18100890207715134
OVOL2,0.8694564,0.07934452,0.38459755162539966,1.0,0.6858407079646017,0.6142433234421365
NCBP3,0.86813504,0.10262026,0.3853204178395754,1.0,0.6858407079646017,0.5400593471810089
CPLANE1,0.86787075,0.14284727,0.3854650906552428,1.0,0.3141592920353982,0.2403560830860534
AMT,0.86760646,0.06894799,0.38560979665605344,1.0,0.39823008849557523,0.3086053412462908
PHLPP2,0.86734223,-0.04774129,0.3857545358395106,1.0,0.34513274336283184,0.26112759643916916
GPAM,0.86707795,0.12613988,0.38589930820311247,1.0,0.3938053097345133,0.3056379821958457
ZNF214,0.86681366,0.3707117,0.38604411374435244,1.0,0.14601769911504425,0.09792284866468842
TTC38,0.8665494,0.13882934,0.38618895246071805,1.0,0.5265486725663717,0.43026706231454004
TIMM23B,0.8657566,0.12164958,0.38662366763536915,1.0,0.336283185840708,0.27002967359050445
MT-ND6,0.8657566,0.36641636,0.38662366763536915,1.0,0.11504424778761062,0.06824925816023739
OSBPL7,0.86522806,0.048430867,0.38691364358114066,1.0,0.19911504424778761,0.1394658753709199
GON7,0.86522806,0.048158675,0.38691364358114066,1.0,0.4646017699115044,0.3649851632047478
DMRT2,0.8646995,0.9072313,0.3872037521666801,1.0,0.07964601769911504,0.03560830860534125
HLA-DQA1,0.86417097,0.10184607,0.387493993371577,1.0,0.9203539823008849,0.7922848664688428
BEND3,0.86417097,0.17103903,0.387493993371577,1.0,0.23893805309734514,0.18100890207715134
MRAS,0.8636424,0.09396354,0.38778436717533793,1.0,0.2831858407079646,0.2195845697329377
TMIGD3,0.8633781,0.33017406,0.38792960379536556,1.0,0.13716814159292035,0.08902077151335312
ANKRD54,0.8631138,0.08913705,0.38807487355738624,1.0,0.6902654867256637,0.543026706231454
EVI2B,0.8628496,0.09765227,0.3882201764588148,1.0,0.3053097345132743,0.24629080118694363
FGFR1OP,0.862321,0.049793266,0.38851088166952896,1.0,0.6637168141592921,0.5370919881305638
CUX1,0.86205673,0.103557885,0.38865628397361796,1.0,0.8407079646017699,0.7418397626112759
PTGDS,0.86205673,0.11518235,0.38865628397361796,1.0,0.5176991150442478,0.43026706231454004
QDPR,0.86205673,0.07921557,0.38865628397361796,1.0,0.9557522123893806,0.8545994065281899
LIN7C,0.8617925,0.09095446,0.38880171940672237,1.0,0.8584070796460177,0.7566765578635015
LINC02649,0.8615282,0.8184011,0.3889471879662304,1.0,0.07964601769911504,0.03560830860534125
AC012073.1,0.86099964,0.8154632,0.3892382244539867,1.0,0.08849557522123894,0.04451038575667656
KIF18B,0.8604711,0.11618042,0.3895293934158923,1.0,0.5663716814159292,0.4807121661721068
MCMBP,0.86020684,0.1012603,0.3896750275680675,1.0,0.8407079646017699,0.7002967359050445
LINC00482,0.85994256,0.105915114,0.3898206948308691,1.0,0.21238938053097345,0.1543026706231454
AL356481.1,0.85914975,3.0781004,0.3902578952565279,1.0,0.048672566371681415,0.005934718100890208
ZNF786,0.85835695,0.40428862,0.39069539358218897,1.0,0.17699115044247787,0.13056379821958458
PDK3,0.85835695,0.109256126,0.39069539358218897,1.0,0.7566371681415929,0.6261127596439169
EXOC3,0.85809267,0.08620987,0.3908412925449434,1.0,0.9247787610619469,0.8605341246290801
PMPCB,0.85729986,0.12346294,0.39127918795822647,1.0,0.831858407079646,0.7240356083086054
IPO8,0.85729986,0.11136423,0.39127918795822647,1.0,0.7123893805309734,0.6112759643916914
KLF16,0.85729986,0.07591848,0.39127918795822647,1.0,0.6504424778761062,0.5459940652818991
AC095057.3,0.8562428,0.53117245,0.3918635116335609,1.0,0.10176991150442478,0.05637982195845697
SLC26A1,0.8562428,0.8478448,0.3918635116335609,1.0,0.07964601769911504,0.03560830860534125
UBE3D,0.8562428,0.42510393,0.3918635116335609,1.0,0.11504424778761062,0.06824925816023739
TNFSF14,0.8559785,1.4544861,0.3920096752350899,1.0,0.06637168141592921,0.02373887240356083
G0S2,0.8559785,0.01740085,0.3920096752350899,1.0,0.27876106194690264,0.21364985163204747
ULBP2,0.8557142,0.8813467,0.3921558719042523,1.0,0.07964601769911504,0.03560830860534125
AL008721.2,0.8551857,1.5559865,0.3924483644345458,1.0,0.05752212389380531,0.01483679525222552
SOBP,0.8551857,1.8422406,0.3924483644345458,1.0,0.05752212389380531,0.01483679525222552
PLEKHH2,0.8549214,1.4549499,0.39259466029019807,1.0,0.06637168141592921,0.02373887240356083
ADA,0.8546571,0.016533328,0.392740989202526,1.0,0.4646017699115044,0.36795252225519287
AL121672.3,0.8543929,2.545395,0.3928873511687775,1.0,0.048672566371681415,0.005934718100890208
AF111167.2,0.8543929,2.3661063,0.3928873511687775,1.0,0.048672566371681415,0.005934718100890208
FLCN,0.8543929,-0.016259685,0.3928873511687775,1.0,0.33185840707964603,0.2551928783382789
UTRN,0.8538643,0.15496472,0.39318017425201357,1.0,0.48672566371681414,0.39762611275964393
VPS26C,0.8536,0.09014506,0.39332663536346735,1.0,0.6283185840707964,0.47774480712166173
AL604028.1,0.8536,0.46234033,0.39332663536346735,1.0,0.11061946902654868,0.06528189910979229
PITPNC1,0.8533358,-0.009490947,0.3934731295177819,1.0,0.3008849557522124,0.22551928783382788
TLE4,0.8530715,0.27876145,0.3936196567121787,1.0,0.12389380530973451,0.0771513353115727
RBM34,0.85254294,0.28180358,0.3939128102100776,1.0,0.12389380530973451,0.0771513353115727
MEIS1,0.85254294,0.23980503,0.3939128102100776,1.0,0.1504424778761062,0.10089020771513353
RNF165,0.85254294,0.39599705,0.3939128102100776,1.0,0.11504424778761062,0.06824925816023739
GRASP,0.85175014,0.21401314,0.3943527881877733,1.0,0.3230088495575221,0.26112759643916916
CD3G,0.85148585,0.23620483,0.3944995135640168,1.0,0.1504424778761062,0.10089020771513353
LMO3,0.85122156,0.10110259,0.39464627196074475,1.0,0.2345132743362832,0.17210682492581603
DAPP1,0.85122156,0.13454533,0.39464627196074475,1.0,0.28761061946902655,0.22551928783382788
C3orf35,0.85122156,0.53428537,0.39464627196074475,1.0,0.11061946902654868,0.06528189910979229
KIF3A,0.85095733,0.08465083,0.3947930633751363,1.0,0.6327433628318584,0.516320474777448
AL358472.2,0.85095733,0.05430417,0.3947930633751363,1.0,0.22566371681415928,0.1632047477744807
C16orf71,0.85095733,0.6583526,0.3947930633751363,1.0,0.08849557522123894,0.04451038575667656
IQGAP2,0.85095733,0.1493412,0.3947930633751363,1.0,0.3584070796460177,0.2789317507418398
GLT8D1,0.85095733,0.06247492,0.3947930633751363,1.0,0.8407079646017699,0.7685459940652819
PGR,0.85042876,1.5755221,0.39508674524560206,1.0,0.05752212389380531,0.01483679525222552
LRIT3,0.85042876,0.5885325,0.39508674524560206,1.0,0.10619469026548672,0.06231454005934718
IKBKG,0.8501645,0.0795278,0.39523363569600856,1.0,0.8141592920353983,0.7477744807121661
TNIK,0.84990025,0.62691045,0.39538055915274384,1.0,0.07964601769911504,0.03560830860534125
BDNF-AS,0.84990025,0.39134568,0.39538055915274384,1.0,0.10176991150442478,0.05637982195845697
ANKAR,0.8493717,1.5455956,0.3956745050738074,1.0,0.05752212389380531,0.01483679525222552
AP001033.2,0.84884316,0.7269868,0.39596858298595483,1.0,0.07964601769911504,0.03560830860534125
CENPL,0.84884316,0.044283364,0.39596858298595483,1.0,0.3274336283185841,0.24925816023738873
ABI3BP,0.84884316,0.16445996,0.39596858298595483,1.0,0.2345132743362832,0.17507418397626112
AC007009.1,0.8472575,0.11310249,0.3968516084392568,1.0,0.6106194690265486,0.49554896142433236
RFC3,0.8469932,0.0017199019,0.39699889477655703,1.0,0.5353982300884956,0.4035608308605341
ZBTB17,0.8454076,0.106506996,0.39788330510653136,1.0,0.6504424778761062,0.5311572700296736
MPRIP,0.8451433,0.06861822,0.39803082218527364,1.0,0.6769911504424779,0.5845697329376854
LINC02362,0.8451433,0.928911,0.39803082218527364,1.0,0.05752212389380531,0.01483679525222552
PWP1,0.8446148,0.072620936,0.3983259551938301,1.0,0.7345132743362832,0.658753709198813
SNX12,0.8443505,0.10027021,0.39847357111774506,1.0,0.7654867256637168,0.6765578635014837
FZD1,0.8440862,0.00042410858,0.39862121998414346,1.0,0.415929203539823,0.3264094955489614
LIPT2,0.84302914,0.15199098,0.3992121448152405,1.0,0.1504424778761062,0.10089020771513353
GNGT2,0.84091496,0.5783428,0.4003955748109925,1.0,0.08849557522123894,0.04451038575667656
NDUFA5,0.84091496,0.12768757,0.4003955748109925,1.0,0.8407079646017699,0.7537091988130564
EFCAB7,0.84091496,0.23795478,0.4003955748109925,1.0,0.17699115044247787,0.12759643916913946
EHD3,0.8403864,0.029521491,0.4006917614058718,1.0,0.21238938053097345,0.1543026706231454
UBASH3A,0.8403864,1.932683,0.4006917614058718,1.0,0.061946902654867256,0.020771513353115726
SLC12A9,0.84012216,0.090009116,0.4008399040510685,1.0,0.7610619469026548,0.6320474777448071
KRT5,0.84012216,0.72528,0.4008399040510685,1.0,0.11946902654867257,0.0771513353115727
MIEF1,0.8398579,0.142499,0.40098807959071614,1.0,0.5265486725663717,0.41543026706231456
MAP3K2-DT,0.8398579,0.072792836,0.40098807959071614,1.0,0.19469026548672566,0.13649851632047477
CARD10,0.8395936,0.18763863,0.40113628802176815,1.0,0.3584070796460177,0.29080118694362017
PLA2R1,0.8393293,0.15210448,0.4012845293411723,1.0,0.17699115044247787,0.12462908011869436
