names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
AC108052.1,0.0,0.0,1.0,1.0,0.0
LINC02511,0.0,0.0,1.0,1.0,0.0
AC073429.1,0.0,0.0,1.0,1.0,0.0
AC018680.1,0.0,0.0,1.0,1.0,0.0
AC073429.2,0.0,0.0,1.0,1.0,0.0
LINC00613,0.0,0.0,1.0,1.0,0.0
LINC01256,0.0,0.0,1.0,1.0,0.0
AC114741.1,0.0,0.0,1.0,1.0,0.0
AC107463.1,0.0,0.0,1.0,1.0,0.0
AC084375.1,0.0,0.0,1.0,1.0,0.0
AC104664.1,0.0,0.0,1.0,1.0,0.0
LINC02516,0.0,0.0,1.0,1.0,0.0
AC133530.1,0.0,0.0,1.0,1.0,0.0
AC121154.1,0.0,0.0,1.0,1.0,0.0
AC005842.1,0.0,0.0,1.0,1.0,0.0
AC006207.1,0.0,0.0,1.0,1.0,0.0
AC005908.3,0.0,0.0,1.0,1.0,0.0
AC005908.2,0.0,0.0,1.0,1.0,0.0
PRMT8,0.0,0.0,1.0,1.0,0.0
LINC02417,0.0,0.0,1.0,1.0,0.0
FGF6,0.0,0.0,1.0,1.0,0.0
LINC02479,0.0,0.0,1.0,1.0,0.0
LINC02465,0.0,0.0,1.0,1.0,0.0
CACNA1C-IT1,0.0,0.0,1.0,1.0,0.0
AC082650.2,0.0,0.0,1.0,1.0,0.0
AC105383.1,0.0,0.0,1.0,1.0,0.0
AC110751.1,0.0,0.0,1.0,1.0,0.0
AC115622.1,0.0,0.0,1.0,1.0,0.0
LINC02371,0.0,0.0,1.0,1.0,0.0
CACNA1C-AS3,0.0,0.0,1.0,1.0,0.0
AC005414.1,0.0,0.0,1.0,1.0,0.0
AC005293.1,0.0,0.0,1.0,1.0,0.0
CACNA1C-IT3,0.0,0.0,1.0,1.0,0.0
SNHG27,0.0,0.0,1.0,1.0,0.0
LINC02377,0.0,0.0,1.0,1.0,0.0
AC093831.1,0.0,0.0,1.0,1.0,0.0
CACNA1C-AS4,0.0,0.0,1.0,1.0,0.0
AC005344.1,0.0,0.0,1.0,1.0,0.0
CACNA1C-IT2,0.0,0.0,1.0,1.0,0.0
LINC02466,0.0,0.0,1.0,1.0,0.0
AL109837.3,0.0,0.0,1.0,1.0,0.0
AL109837.2,0.0,0.0,1.0,1.0,0.0
AL049649.1,0.0,0.0,1.0,1.0,0.0
AL109935.1,0.0,0.0,1.0,1.0,0.0
LINC01729,0.0,0.0,1.0,1.0,0.0
AL158042.1,0.0,0.0,1.0,1.0,0.0
C20orf187,0.0,0.0,1.0,1.0,0.0
AL050403.1,0.0,0.0,1.0,1.0,0.0
AL135937.1,0.0,0.0,1.0,1.0,0.0
AL050403.2,0.0,0.0,1.0,1.0,0.0
AL109838.1,0.0,0.0,1.0,1.0,0.0
PAK5,0.0,0.0,1.0,1.0,0.0
LAMP5-AS1,0.0,0.0,1.0,1.0,0.0
AL034430.2,0.0,0.0,1.0,1.0,0.0
AC096711.1,0.0,0.0,1.0,1.0,0.0
AL023913.1,0.0,0.0,1.0,1.0,0.0
AL121892.1,0.0,0.0,1.0,1.0,0.0
AC007406.2,0.0,0.0,1.0,1.0,0.0
AC007406.4,0.0,0.0,1.0,1.0,0.0
AC007406.1,0.0,0.0,1.0,1.0,0.0
AC026369.2,0.0,0.0,1.0,1.0,0.0
LINC02455,0.0,0.0,1.0,1.0,0.0
AP000842.2,0.0,0.0,1.0,1.0,0.0
AP000842.3,0.0,0.0,1.0,1.0,0.0
PATE4,0.0,0.0,1.0,1.0,0.0
PATE3,0.0,0.0,1.0,1.0,0.0
PATE1,0.0,0.0,1.0,1.0,0.0
LINC01395,0.0,0.0,1.0,1.0,0.0
AP003500.1,0.0,0.0,1.0,1.0,0.0
AP003486.2,0.0,0.0,1.0,1.0,0.0
AL034430.1,0.0,0.0,1.0,1.0,0.0
AC093916.1,0.0,0.0,1.0,1.0,0.0
AC104619.2,0.0,0.0,1.0,1.0,0.0
AC093722.1,0.0,0.0,1.0,1.0,0.0
LINC02462,0.0,0.0,1.0,1.0,0.0
AC096763.1,0.0,0.0,1.0,1.0,0.0
AP003025.1,0.0,0.0,1.0,1.0,0.0
AP000911.1,0.0,0.0,1.0,1.0,0.0
LINC02730,0.0,0.0,1.0,1.0,0.0
SPATA19,0.0,0.0,1.0,1.0,0.0
LINC02743,0.0,0.0,1.0,1.0,0.0
AP004606.1,0.0,0.0,1.0,1.0,0.0
OPCML-IT1,0.0,0.0,1.0,1.0,0.0
GLB1L3,0.0,0.0,1.0,1.0,0.0
OPCML-IT2,0.0,0.0,1.0,1.0,0.0
AL161938.1,0.0,0.0,1.0,1.0,0.0
NTM-IT,0.0,0.0,1.0,1.0,0.0
AP000844.1,0.0,0.0,1.0,1.0,0.0
NTM-AS1,0.0,0.0,1.0,1.0,0.0
AP003025.2,0.0,0.0,1.0,1.0,0.0
AC006205.1,0.0,0.0,1.0,1.0,0.0
AC006205.2,0.0,0.0,1.0,1.0,0.0
AP002856.2,0.0,0.0,1.0,1.0,0.0
AP002856.4,0.0,0.0,1.0,1.0,0.0
AP002856.1,0.0,0.0,1.0,1.0,0.0
AP002856.3,0.0,0.0,1.0,1.0,0.0
LINC02697,0.0,0.0,1.0,1.0,0.0
AP003062.2,0.0,0.0,1.0,1.0,0.0
S100A2,0.0,0.23386446,1.0,1.0,0.05555555555555555
AL035448.1,0.0,0.0,1.0,1.0,0.0
LINC00687,0.0,0.0,1.0,1.0,0.0
OPCML,0.0,0.0,1.0,1.0,0.0
LINC02151,0.0,0.0,1.0,1.0,0.0
AP002884.3,0.0,0.0,1.0,1.0,0.0
LINC01527,0.0,0.0,1.0,1.0,0.0
IVL,0.0,0.0,1.0,1.0,0.0
SMCP,0.0,0.0,1.0,1.0,0.0
AL162596.1,0.0,0.0,1.0,1.0,0.0
LCE6A,0.0,0.0,1.0,1.0,0.0
LCE1A,0.0,0.0,1.0,1.0,0.0
AL158013.1,0.0,0.0,1.0,1.0,0.0
NKX2-4,0.0,0.0,1.0,1.0,0.0
KIZ-AS1,0.0,0.0,1.0,1.0,0.0
AL121759.1,0.0,0.0,1.0,1.0,0.0
LINC01432,0.0,0.0,1.0,1.0,0.0
AL109807.1,0.0,0.0,1.0,1.0,0.0
AP000679.1,0.0,0.0,1.0,1.0,0.0
AL136090.1,0.0,0.0,1.0,1.0,0.0
AL121759.2,0.0,0.0,1.0,1.0,0.0
LINC00237,0.0,0.0,1.0,1.0,0.0
AL133465.1,0.0,0.0,1.0,1.0,0.0
AL121721.1,0.0,0.0,1.0,1.0,0.0
AL049648.1,0.0,0.0,1.0,1.0,0.0
AL035454.1,0.0,0.0,1.0,1.0,0.0
CST8,0.0,0.0,1.0,1.0,0.0
AL109954.2,0.0,0.0,1.0,1.0,0.0
AL109954.1,0.0,0.0,1.0,1.0,0.0
AL121830.1,0.0,0.0,1.0,1.0,0.0
AL049647.1,0.0,0.0,1.0,1.0,0.0
PLET1,0.0,0.0,1.0,1.0,0.0
TEX12,0.0,0.0,1.0,1.0,0.0
AP002884.1,0.0,0.0,1.0,1.0,0.0
PAX1,0.0,0.0,1.0,1.0,0.0
AP002755.1,0.0,0.0,1.0,1.0,0.0
AP000462.2,0.0,0.0,1.0,1.0,0.0
AP000462.1,0.0,0.0,1.0,1.0,0.0
AP000462.3,0.0,0.0,1.0,1.0,0.0
AC079340.1,0.0,0.0,1.0,1.0,0.0
AC079340.3,0.0,0.0,1.0,1.0,0.0
AC097375.5,0.0,0.0,1.0,1.0,0.0
AC106882.1,0.0,0.0,1.0,1.0,0.0
AC023424.3,0.0,0.0,1.0,1.0,0.0
FBXW7-AS1,0.0,0.0,1.0,1.0,0.0
AC106865.2,0.0,0.0,1.0,1.0,0.0
AC093599.1,0.0,0.0,1.0,1.0,0.0
AC079298.2,0.0,0.0,1.0,1.0,0.0
AC079298.1,0.0,0.0,1.0,1.0,0.0
AP002840.1,0.0,0.0,1.0,1.0,0.0
AC020703.1,0.0,0.0,1.0,1.0,0.0
NPY2R,0.0,0.0,1.0,1.0,0.0
AC104407.1,0.0,0.0,1.0,1.0,0.0
AC097467.3,0.0,0.0,1.0,1.0,0.0
NCAM1-AS1,0.0,0.0,1.0,1.0,0.0
HTR3A,0.0,0.0,1.0,1.0,0.0
HTR3B,0.0,0.0,1.0,1.0,0.0
AP003170.3,0.0,0.0,1.0,1.0,0.0
AP003170.4,0.0,0.0,1.0,1.0,0.0
FGB,0.0,0.0,1.0,1.0,0.0
AP003100.1,0.0,0.0,1.0,1.0,0.0
AP003100.3,0.0,0.0,1.0,1.0,0.0
AP003100.2,0.0,0.0,1.0,1.0,0.0
LINC02764,0.0,0.0,1.0,1.0,0.0
LINC02763,0.0,0.0,1.0,1.0,0.0
AC079298.3,0.0,0.0,1.0,1.0,0.0
AC023136.1,0.0,0.0,1.0,1.0,0.0
FSTL5,0.0,0.0,1.0,1.0,0.0
AC104793.1,0.0,0.0,1.0,1.0,0.0
AC121161.2,0.0,0.0,1.0,1.0,0.0
AC098679.6,0.0,0.0,1.0,1.0,0.0
LINC02233,0.0,0.0,1.0,1.0,0.0
AP001981.2,0.0,0.0,1.0,1.0,0.0
LINC02715,0.0,0.0,1.0,1.0,0.0
C11orf87,0.0,0.0,1.0,1.0,0.0
AP003049.2,0.0,0.0,1.0,1.0,0.0
AC017037.5,0.0,0.0,1.0,1.0,0.0
AC093817.1,0.0,0.0,1.0,1.0,0.0
LINC02433,0.0,0.0,1.0,1.0,0.0
AP002433.1,0.0,0.0,1.0,1.0,0.0
AP000802.1,0.0,0.0,1.0,1.0,0.0
AP003027.1,0.0,0.0,1.0,1.0,0.0
LINC02732,0.0,0.0,1.0,1.0,0.0
SMIM31,0.0,0.0,1.0,1.0,0.0
GK3P,0.0,0.0,1.0,1.0,0.0
TRIM75P,0.0,0.0,1.0,1.0,0.0
TRIM60,0.0,0.0,1.0,1.0,0.0
AC106872.9,0.0,0.0,1.0,1.0,0.0
DDI1,0.0,0.0,1.0,1.0,0.0
AP003043.1,0.0,0.0,1.0,1.0,0.0
AP001001.1,0.0,0.0,1.0,1.0,0.0
AP000813.1,0.0,0.0,1.0,1.0,0.0
CARD18,0.0,0.0,1.0,1.0,0.0
CARD17,0.0,0.0,1.0,1.0,0.0
AC106872.12,0.0,0.0,1.0,1.0,0.0
AP002961.1,0.0,0.0,1.0,1.0,0.0
AP003123.1,0.0,0.0,1.0,1.0,0.0
AC016902.1,0.0,0.0,1.0,1.0,0.0
AP000907.2,0.0,0.0,1.0,1.0,0.0
AP003173.1,0.0,0.0,1.0,1.0,0.0
AP002001.3,0.0,0.0,1.0,1.0,0.0
LINC02719,0.0,0.0,1.0,1.0,0.0
AP003973.4,0.0,0.0,1.0,1.0,0.0
AP002008.1,0.0,0.0,1.0,1.0,0.0
AP002008.3,0.0,0.0,1.0,1.0,0.0
AP002448.1,0.0,0.0,1.0,1.0,0.0
ALG9-IT1,0.0,0.0,1.0,1.0,0.0
AP001781.1,0.0,0.0,1.0,1.0,0.0
AC092608.1,0.0,0.0,1.0,1.0,0.0
AC096736.1,0.0,0.0,1.0,1.0,0.0
AC096736.2,0.0,0.0,1.0,1.0,0.0
AC021134.1,0.0,0.0,1.0,1.0,0.0
AC096736.3,0.0,0.0,1.0,1.0,0.0
C11orf53,0.0,0.0,1.0,1.0,0.0
AP003973.3,0.0,0.0,1.0,1.0,0.0
AP003973.2,0.0,0.0,1.0,1.0,0.0
AC009567.1,0.0,0.0,1.0,1.0,0.0
FGG,0.0,0.0,1.0,1.0,0.0
FGA,0.0,0.0,1.0,1.0,0.0
ASIC5,0.0,0.0,1.0,1.0,0.0
AC107208.1,0.0,0.0,1.0,1.0,0.0
AC097526.1,0.0,0.0,1.0,1.0,0.0
AC097467.1,0.0,0.0,1.0,1.0,0.0
AC074344.2,0.0,0.0,1.0,1.0,0.0
C4orf45,0.0,0.0,1.0,1.0,0.0
AC022272.1,0.0,0.0,1.0,1.0,0.0
AC021134.2,0.0,0.0,1.0,1.0,0.0
LINC02272,0.0,0.0,1.0,1.0,0.0
HHIP,0.0,0.0,1.0,1.0,0.0
AC106871.1,0.0,0.0,1.0,1.0,0.0
AC098588.3,0.0,0.0,1.0,1.0,0.0
GYPA,0.0,0.0,1.0,1.0,0.0
AC093890.2,0.0,0.0,1.0,1.0,0.0
GYPB,0.0,0.0,1.0,1.0,0.0
MFRP,0.0,0.0,1.0,1.0,0.0
C1QTNF5,0.0,0.0,1.0,1.0,0.0
AP003396.1,0.0,0.0,1.0,1.0,0.0
LINC02744,0.0,0.0,1.0,1.0,0.0
AP001360.3,0.0,0.0,1.0,1.0,0.0
AP001994.3,0.0,0.0,1.0,1.0,0.0
AP001994.2,0.0,0.0,1.0,1.0,0.0
AC108156.1,0.0,0.0,1.0,1.0,0.0
AP002518.2,0.0,0.0,1.0,1.0,0.0
AC108935.1,0.0,0.0,1.0,1.0,0.0
AC002460.2,0.0,0.0,1.0,1.0,0.0
AC069272.1,0.0,0.0,1.0,1.0,0.0
MAB21L2,0.0,0.0,1.0,1.0,0.0
AC110813.1,0.0,0.0,1.0,1.0,0.0
AC093835.1,0.0,0.0,1.0,1.0,0.0
LINC02507,0.0,0.0,1.0,1.0,0.0
AC097450.1,0.0,0.0,1.0,1.0,0.0
IQCM,0.0,0.0,1.0,1.0,0.0
LINC02355,0.0,0.0,1.0,1.0,0.0
LINC02430,0.0,0.0,1.0,1.0,0.0
AP003392.1,0.0,0.0,1.0,1.0,0.0
FOXR1,0.0,0.0,1.0,1.0,0.0
AC097372.1,0.0,0.0,1.0,1.0,0.0
AL096677.1,0.0,0.0,1.0,1.0,0.0
AC002460.1,0.0,0.0,1.0,1.0,0.0
AP001360.2,0.0,0.0,1.0,1.0,0.0
AP001360.1,0.0,0.0,1.0,1.0,0.0
AP000977.1,0.0,0.0,1.0,1.0,0.0
TECTA,0.0,0.0,1.0,1.0,0.0
AP004147.1,0.0,0.0,1.0,1.0,0.0
AP000755.2,0.0,0.0,1.0,1.0,0.0
OR8A1,0.0,0.0,1.0,1.0,0.0
OR8B12,0.0,0.0,1.0,1.0,0.0
OR8B8,0.0,0.0,1.0,1.0,0.0
OR8B4,0.0,0.0,1.0,1.0,0.0
AP001804.1,0.0,0.0,1.0,1.0,0.0
OR8B3,0.0,0.0,1.0,1.0,0.0
OR8B2,0.0,0.0,1.0,1.0,0.0
AP001150.1,0.0,0.0,1.0,1.0,0.0
AP003393.1,0.0,0.0,1.0,1.0,0.0
C4orf51,0.0,0.0,1.0,1.0,0.0
AC093864.1,0.0,0.0,1.0,1.0,0.0
AC092435.3,0.0,0.0,1.0,1.0,0.0
AC092435.1,0.0,0.0,1.0,1.0,0.0
AC092435.2,0.0,0.0,1.0,1.0,0.0
TTC29,0.0,0.0,1.0,1.0,0.0
POU4F2,0.0,0.0,1.0,1.0,0.0
SMAD1-AS1,0.0,0.0,1.0,1.0,0.0
SMAD1-AS2,0.0,0.0,1.0,1.0,0.0
AC093796.1,0.0,0.0,1.0,1.0,0.0
LINC02266,0.0,0.0,1.0,1.0,0.0
AC109811.1,0.0,0.0,1.0,1.0,0.0
LINC01095,0.0,0.0,1.0,1.0,0.0
AC108206.1,0.0,0.0,1.0,1.0,0.0
NECTIN1-AS1,0.0,0.0,1.0,1.0,0.0
AC104791.1,0.0,0.0,1.0,1.0,0.0
TMPRSS4,0.0,0.0,1.0,1.0,0.0
AC097375.3,0.0,0.0,1.0,1.0,0.0
AC097375.4,0.0,0.0,1.0,1.0,0.0
APOA1-AS,0.0,0.0,1.0,1.0,0.0
APOA4,0.0,0.0,1.0,1.0,0.0
AP000892.1,0.0,0.0,1.0,1.0,0.0
AP000757.1,0.0,0.0,1.0,1.0,0.0
AP000757.2,0.0,0.0,1.0,1.0,0.0
AC105343.2,0.0,0.0,1.0,1.0,0.0
AC105343.1,0.0,0.0,1.0,1.0,0.0
AC093893.1,0.0,0.0,1.0,1.0,0.0
AC108168.1,0.0,0.0,1.0,1.0,0.0
FAM160A1-DT,0.0,0.0,1.0,1.0,0.0
PRSS48,0.0,0.0,1.0,1.0,0.0
AL161636.1,0.0,0.0,1.0,1.0,0.0
AP000997.3,0.0,0.0,1.0,1.0,0.0
AP003174.1,0.0,0.0,1.0,1.0,0.0
AP003174.2,0.0,0.0,1.0,1.0,0.0
AP006216.3,0.0,0.0,1.0,1.0,0.0
AP006216.2,0.0,0.0,1.0,1.0,0.0
APOA5,0.0,0.0,1.0,1.0,0.0
AP006216.1,0.0,0.0,1.0,1.0,0.0
AP000465.1,0.0,0.0,1.0,1.0,0.0
NXPE2,0.0,0.0,1.0,1.0,0.0
NXPE4,0.0,0.0,1.0,1.0,0.0
NXPE1,0.0,0.0,1.0,1.0,0.0
LINC02703,0.0,0.0,1.0,1.0,0.0
AP002991.2,0.0,0.0,1.0,1.0,0.0
LINC02698,0.0,0.0,1.0,1.0,0.0
AP002518.1,0.0,0.0,1.0,1.0,0.0
AP000936.1,0.0,0.0,1.0,1.0,0.0
SPRR2G,0.0,0.0,1.0,1.0,0.0
SPRR2F,0.0,0.0,1.0,1.0,0.0
SPRR2E,0.0,0.0,1.0,1.0,0.0
BX470102.1,0.0,0.0,1.0,1.0,0.0
S100A7L2,0.0,0.0,1.0,1.0,0.0
S100A7A,0.0,0.0,1.0,1.0,0.0
SCP2D1,0.0,0.0,1.0,1.0,0.0
C20orf78,0.0,0.0,1.0,1.0,0.0
LINC00652,0.0,0.0,1.0,1.0,0.0
AL121900.1,0.0,0.0,1.0,1.0,0.0
PGLYRP3,0.0,0.0,1.0,1.0,0.0
LOR,0.0,0.0,1.0,1.0,0.0
PRR9,0.0,0.0,1.0,1.0,0.0
LELP1,0.0,0.0,1.0,1.0,0.0
SCN2B,0.0,0.0,1.0,1.0,0.0
LINC00851,0.0,0.0,1.0,1.0,0.0
AL049646.2,0.0,0.0,1.0,1.0,0.0
AL135936.1,0.0,0.0,1.0,1.0,0.0
LINC01726,0.0,0.0,1.0,1.0,0.0
AL133325.2,0.0,0.0,1.0,1.0,0.0
AP001267.4,0.0,0.0,1.0,1.0,0.0
AP000941.1,0.0,0.0,1.0,1.0,0.0
AC097375.2,0.0,0.0,1.0,1.0,0.0
AC112242.1,0.0,0.0,1.0,1.0,0.0
AC112242.2,0.0,0.0,1.0,1.0,0.0
AC107074.1,0.0,0.0,1.0,1.0,0.0
AC080078.2,0.0,0.0,1.0,1.0,0.0
AC080078.1,0.0,0.0,1.0,1.0,0.0
AC079340.2,0.0,0.0,1.0,1.0,0.0
AP001554.1,0.0,0.0,1.0,1.0,0.0
AL049646.3,0.0,0.0,1.0,1.0,0.0
NAV2-IT1,0.0,0.0,1.0,1.0,0.0
AC009652.1,0.0,0.0,1.0,1.0,0.0
AC090707.1,0.0,0.0,1.0,1.0,0.0
SLC6A5,0.0,0.0,1.0,1.0,0.0
AC090707.2,0.0,0.0,1.0,1.0,0.0
DBX1,0.0,0.0,1.0,1.0,0.0
AC027544.2,0.0,0.0,1.0,1.0,0.0
CSRP3-AS1,0.0,0.0,1.0,1.0,0.0
CSRP3,0.0,0.0,1.0,1.0,0.0
MRGPRX2,0.0,0.0,1.0,1.0,0.0
AC023078.1,0.0,0.0,1.0,1.0,0.0
MRGPRX1,0.0,0.0,1.0,1.0,0.0
AC103974.2,0.0,0.0,1.0,1.0,0.0
LDHAL6A,0.0,0.0,1.0,1.0,0.0
AP001107.1,0.0,0.0,1.0,1.0,0.0
PTPN5,0.0,0.0,1.0,1.0,0.0
AC103974.1,0.0,0.0,1.0,1.0,0.0
AC008964.1,0.0,0.0,1.0,1.0,0.0
AC091435.2,0.0,0.0,1.0,1.0,0.0
MRGPRX4,0.0,0.0,1.0,1.0,0.0
AC090099.2,0.0,0.0,1.0,1.0,0.0
AC090099.1,0.0,0.0,1.0,1.0,0.0
MRGPRX3,0.0,0.0,1.0,1.0,0.0
GDNF-AS1,0.0,0.0,1.0,1.0,0.0
AC010425.1,0.0,0.0,1.0,1.0,0.0
GNAS-AS1,0.0,0.0,1.0,1.0,0.0
AL160410.1,0.0,0.0,1.0,1.0,0.0
AL035250.2,0.0,0.0,1.0,1.0,0.0
AL035250.1,0.0,0.0,1.0,1.0,0.0
EDN3,0.0,0.0,1.0,1.0,0.0
AC084117.1,0.0,0.0,1.0,1.0,0.0
AC100771.2,0.0,0.0,1.0,1.0,0.0
AC090124.1,0.0,0.0,1.0,1.0,0.0
AC100768.1,0.0,0.0,1.0,1.0,0.0
LINC02726,0.0,0.0,1.0,1.0,0.0
LINC02718,0.0,0.0,1.0,1.0,0.0
BBOX1-AS1,0.0,0.0,1.0,1.0,0.0
ANO3-AS1,0.0,0.0,1.0,1.0,0.0
AC021698.1,0.0,0.0,1.0,1.0,0.0
AL078612.2,0.0,0.0,1.0,1.0,0.0
AL078612.1,0.0,0.0,1.0,1.0,0.0
AC013799.1,0.0,0.0,1.0,1.0,0.0
LINC02699,0.0,0.0,1.0,1.0,0.0
LINC02686,0.0,0.0,1.0,1.0,0.0
LINC02119,0.0,0.0,1.0,1.0,0.0
NAV2-AS5,0.0,0.0,1.0,1.0,0.0
LINC02110,0.0,0.0,1.0,1.0,0.0
AC008869.1,0.0,0.0,1.0,1.0,0.0
LINC02117,0.0,0.0,1.0,1.0,0.0
AC090857.2,0.0,0.0,1.0,1.0,0.0
CCDC179,0.0,0.0,1.0,1.0,0.0
AC055878.1,0.0,0.0,1.0,1.0,0.0
LINC01495,0.0,0.0,1.0,1.0,0.0
AC040936.1,0.0,0.0,1.0,1.0,0.0
NAV2-AS1,0.0,0.0,1.0,1.0,0.0
SLC17A6,0.0,0.0,1.0,1.0,0.0
AC104009.1,0.0,0.0,1.0,1.0,0.0
AC107886.1,0.0,0.0,1.0,1.0,0.0
AC107882.1,0.0,0.0,1.0,1.0,0.0
AC116534.1,0.0,0.0,1.0,1.0,0.0
AC130307.1,0.0,0.0,1.0,1.0,0.0
AC034226.1,0.0,0.0,1.0,1.0,0.0
RASSF10-DT,0.0,0.0,1.0,1.0,0.0
LINC00958,0.0,0.0,1.0,1.0,0.0
MYOD1,0.0,0.0,1.0,1.0,0.0
LINC02729,0.0,0.0,1.0,1.0,0.0
AC124301.1,0.0,0.0,1.0,1.0,0.0
OTOG,0.0,0.0,1.0,1.0,0.0
LINC02682,0.0,0.0,1.0,1.0,0.0
AC009869.1,0.0,0.0,1.0,1.0,0.0
AC087379.1,0.0,0.0,1.0,1.0,0.0
NCR3LG1,0.0,0.0,1.0,1.0,0.0
AC124798.2,0.0,0.0,1.0,1.0,0.0
AL121999.1,0.0,0.0,1.0,1.0,0.0
AL591742.2,0.0,0.0,1.0,1.0,0.0
NHLH2,0.0,0.0,1.0,1.0,0.0
ANKRD60,0.0,0.0,1.0,1.0,0.0
AL512638.3,0.0,0.0,1.0,1.0,0.0
NGF-AS1,0.0,0.0,1.0,1.0,0.0
AL121910.1,0.0,0.0,1.0,1.0,0.0
AL139348.1,0.0,0.0,1.0,1.0,0.0
AL117372.1,0.0,0.0,1.0,1.0,0.0
MIR646HG,0.0,0.0,1.0,1.0,0.0
AL132822.1,0.0,0.0,1.0,1.0,0.0
C20orf197,0.0,0.0,1.0,1.0,0.0
TSHB,0.0,0.0,1.0,1.0,0.0
TUBB1,0.0,0.0,1.0,1.0,0.0
AL121908.1,0.0,0.0,1.0,1.0,0.0
AL389889.1,0.0,0.0,1.0,1.0,0.0
AL389889.2,0.0,0.0,1.0,1.0,0.0
CDH4,0.0,0.0,1.0,1.0,0.0
LINC01718,0.0,0.0,1.0,1.0,0.0
CASQ2,0.0,0.0,1.0,1.0,0.0
C20orf85,0.0,0.0,1.0,1.0,0.0
AL354984.2,0.0,0.0,1.0,1.0,0.0
LINC01742,0.0,0.0,1.0,1.0,0.0
AL354984.1,0.0,0.0,1.0,1.0,0.0
AL132655.3,0.0,0.0,1.0,1.0,0.0
AL139349.1,0.0,0.0,1.0,1.0,0.0
BMP7-AS1,0.0,0.0,1.0,1.0,0.0
AL157414.4,0.0,0.0,1.0,1.0,0.0
AL035541.1,0.0,0.0,1.0,1.0,0.0
CTCFL,0.0,0.0,1.0,1.0,0.0
AL109955.2,0.0,0.0,1.0,1.0,0.0
APCDD1L,0.0,0.0,1.0,1.0,0.0
C1orf137,0.0,0.0,1.0,1.0,0.0
AL390066.2,0.0,0.0,1.0,1.0,0.0
LINC02547,0.0,0.0,1.0,1.0,0.0
AL109955.1,0.0,0.0,1.0,1.0,0.0
SPO11,0.0,0.0,1.0,1.0,0.0
AL122058.1,0.0,0.0,1.0,1.0,0.0
AL049825.1,0.0,0.0,1.0,1.0,0.0
LINC01765,0.0,0.0,1.0,1.0,0.0
AC010457.1,0.0,0.0,1.0,1.0,0.0
EGFLAM-AS1,0.0,0.0,1.0,1.0,0.0
EGFLAM-AS2,0.0,0.0,1.0,1.0,0.0
EGFLAM-AS3,0.0,0.0,1.0,1.0,0.0
EGFLAM-AS4,0.0,0.0,1.0,1.0,0.0
C9,0.0,0.0,1.0,1.0,0.0
AC025300.1,0.0,0.0,1.0,1.0,0.0
AC079329.1,0.0,0.0,1.0,1.0,0.0
AC124276.2,0.0,0.0,1.0,1.0,0.0
AC124276.1,0.0,0.0,1.0,1.0,0.0
AL136376.1,0.0,0.0,1.0,1.0,0.0
AL138812.1,0.0,0.0,1.0,1.0,0.0
CYP24A1,0.0,0.0,1.0,1.0,0.0
AC005220.1,0.0,0.0,1.0,1.0,0.0
AC006076.1,0.0,0.0,1.0,1.0,0.0
AL109828.1,0.0,0.0,1.0,1.0,0.0
AL359915.1,0.0,0.0,1.0,1.0,0.0
AL139420.2,0.0,0.0,1.0,1.0,0.0
AL139420.1,0.0,0.0,1.0,1.0,0.0
HSD3B1,0.0,0.0,1.0,1.0,0.0
HSD3B2,0.0,0.0,1.0,1.0,0.0
LINC01525,0.0,0.0,1.0,1.0,0.0
AL391557.1,0.0,0.0,1.0,1.0,0.0
AL157902.1,0.0,0.0,1.0,1.0,0.0
LINC01780,0.0,0.0,1.0,1.0,0.0
LINC00678,0.0,0.0,1.0,1.0,0.0
AL354993.2,0.0,0.0,1.0,1.0,0.0
AL354993.1,0.0,0.0,1.0,1.0,0.0
AL109930.1,0.0,0.0,1.0,1.0,0.0
AL391097.2,0.0,0.0,1.0,1.0,0.0
AL391097.1,0.0,0.0,1.0,1.0,0.0
AL391097.3,0.0,0.0,1.0,1.0,0.0
AL050404.1,0.0,0.0,1.0,1.0,0.0
AL121902.1,0.0,0.0,1.0,1.0,0.0
AL135934.1,0.0,0.0,1.0,1.0,0.0
AC090625.2,0.0,0.0,1.0,1.0,0.0
AL133330.2,0.0,0.0,1.0,1.0,0.0
SLC45A2,0.0,0.0,1.0,1.0,0.0
RXFP3,0.0,0.0,1.0,1.0,0.0
LINC02707,0.0,0.0,1.0,1.0,0.0
AL137224.1,0.0,0.0,1.0,1.0,0.0
AL157838.1,0.0,0.0,1.0,1.0,0.0
AC023442.2,0.0,0.0,1.0,1.0,0.0
AC023442.3,0.0,0.0,1.0,1.0,0.0
AC087521.4,0.0,0.0,1.0,1.0,0.0
LINC02690,0.0,0.0,1.0,1.0,0.0
AC044839.2,0.0,0.0,1.0,1.0,0.0
AC044839.1,0.0,0.0,1.0,1.0,0.0
LINC02710,0.0,0.0,1.0,1.0,0.0
AC024475.3,0.0,0.0,1.0,1.0,0.0
AC024475.1,0.0,0.0,1.0,1.0,0.0
C11orf94,0.0,0.0,1.0,1.0,0.0
AC068385.1,0.0,0.0,1.0,1.0,0.0
LRRC4C,0.0,0.0,1.0,1.0,0.0
AC021723.2,0.0,0.0,1.0,1.0,0.0
LINC01493,0.0,0.0,1.0,1.0,0.0
ALX4,0.0,0.0,1.0,1.0,0.0
